transaction_id,date,product_sku,product_name,category,brand,store_id,store_name,region,channel,quantity,unit_price,sales_amount,cost_amount,discount_percent
TXN1760,2023-11-14,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,1299.99,2599.98,1960.0,0
TXN1761,2023-05-20,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Magasin,3,989.99,2672.97,2250.0,10
TXN1762,2023-04-30,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,1,499.99,474.99,380.0,5
TXN1763,2023-02-04,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Mobile,3,1299.99,3509.97,2940.0,10
TXN1764,2023-07-18,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,3,989.99,2969.97,2250.0,0
TXN1765,2023-11-28,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,499.99,499.99,380.0,0
TXN1766,2023-09-03,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,989.99,2672.97,2250.0,10
TXN1767,2024-05-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,1299.99,3899.97,2940.0,0
TXN1768,2023-11-21,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Magasin,2,1299.99,2209.98,1960.0,15
TXN1769,2023-02-17,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,899.99,1709.98,1300.0,5
TXN1770,2023-02-10,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,899.99,1619.98,1300.0,10
TXN1771,2023-02-12,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,899.99,1709.98,1300.0,5
TXN1772,2023-01-18,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,1299.99,3509.97,2940.0,10
TXN1773,2023-09-16,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,899.99,2699.97,1950.0,0
TXN1774,2024-04-21,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,499.99,999.98,760.0,0
TXN1775,2023-11-19,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,989.99,1979.98,1500.0,0
TXN1776,2023-03-20,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Magasin,1,1299.99,1104.99,980.0,15
TXN1777,2023-10-10,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,1299.99,3899.97,2940.0,0
TXN1778,2023-02-01,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,629.99,520.0,10
TXN1779,2023-01-18,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,1299.99,3314.97,2940.0,15
TXN1780,2023-10-12,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,1,989.99,841.49,750.0,15
TXN1781,2023-01-10,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,2,899.99,1709.98,1300.0,5
TXN1782,2023-07-12,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,899.99,650.0,0
TXN1783,2023-09-27,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,1299.99,1299.99,980.0,0
TXN1784,2023-01-28,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,899.99,899.99,650.0,0
TXN1785,2023-01-15,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,1,899.99,899.99,650.0,0
TXN1786,2024-05-29,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,989.99,2524.47,2250.0,15
TXN1787,2023-01-24,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,1299.99,2599.98,1960.0,0
TXN1788,2023-10-16,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,499.99,1274.97,1140.0,15
TXN1789,2024-02-01,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,699.99,1994.97,1560.0,5
TXN1790,2024-05-09,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,899.99,2699.97,1950.0,0
TXN1791,2023-07-30,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,989.99,2524.47,2250.0,15
TXN1792,2023-01-21,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,899.99,2699.97,1950.0,0
TXN1793,2023-04-23,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,499.99,1499.97,1140.0,0
TXN1794,2023-03-31,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,699.99,1259.98,1040.0,10
TXN1795,2023-01-12,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,2,989.99,1979.98,1500.0,0
TXN1796,2024-04-18,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,699.99,699.99,520.0,0
TXN1797,2024-04-23,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,594.99,520.0,15
TXN1798,2024-06-25,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,499.99,949.98,760.0,5
TXN1799,2023-11-30,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,2,499.99,999.98,760.0,0
TXN1800,2023-03-10,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,1,899.99,899.99,650.0,0
TXN1801,2024-05-28,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,699.99,699.99,520.0,0
TXN1802,2023-01-31,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Magasin,2,1299.99,2469.98,1960.0,5
TXN1803,2023-12-27,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,1,699.99,699.99,520.0,0
TXN1804,2023-06-16,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,3,499.99,1274.97,1140.0,15
TXN1805,2024-03-14,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,499.99,1499.97,1140.0,0
TXN1806,2023-08-25,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,699.99,1889.97,1560.0,10
TXN1807,2023-07-08,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,1299.99,3899.97,2940.0,0
TXN1808,2023-07-17,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Mobile,1,699.99,629.99,520.0,10
TXN1809,2023-12-18,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,2,499.99,999.98,760.0,0
TXN1810,2024-05-30,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,899.99,2699.97,1950.0,0
TXN1811,2023-06-25,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,499.99,949.98,760.0,5
TXN1812,2024-04-17,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,499.99,1349.97,1140.0,10
TXN1813,2024-03-29,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,1,499.99,499.99,380.0,0
TXN1814,2023-01-07,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,499.99,1499.97,1140.0,0
TXN1815,2023-10-26,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,899.99,1709.98,1300.0,5
TXN1816,2023-05-24,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,989.99,2969.97,2250.0,0
TXN1817,2024-06-02,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Magasin,2,1299.99,2599.98,1960.0,0
TXN1818,2024-03-11,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Web,2,1299.99,2469.98,1960.0,5
TXN1819,2023-07-17,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,499.99,1349.97,1140.0,10
TXN1820,2023-11-18,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,699.99,1889.97,1560.0,10
TXN1821,2023-11-18,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,899.99,2699.97,1950.0,0
TXN1822,2023-03-09,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,1299.99,3899.97,2940.0,0
TXN1823,2024-01-25,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,1299.99,1104.99,980.0,15
TXN1824,2023-08-04,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,2,989.99,1781.98,1500.0,10
TXN1825,2023-05-29,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,899.99,764.99,650.0,15
TXN1826,2023-10-26,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,1299.99,1299.99,980.0,0
TXN1827,2023-06-04,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,1299.99,2209.98,1960.0,15
TXN1828,2023-02-05,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,2,499.99,999.98,760.0,0
TXN1829,2023-07-06,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,1,699.99,664.99,520.0,5
TXN1830,2024-05-17,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,499.99,899.98,760.0,10
TXN1831,2023-10-07,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,989.99,2969.97,2250.0,0
TXN1832,2023-06-07,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,1299.99,2209.98,1960.0,15
TXN1833,2023-03-04,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,989.99,989.99,750.0,0
TXN1834,2023-08-15,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,1299.99,2599.98,1960.0,0
TXN1835,2023-03-30,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,899.99,2699.97,1950.0,0
TXN1836,2024-05-30,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,699.99,699.99,520.0,0
TXN1837,2023-06-25,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,989.99,1880.98,1500.0,5
TXN1838,2023-01-21,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,989.99,2524.47,2250.0,15
TXN1839,2024-02-05,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,1299.99,3314.97,2940.0,15
TXN1840,2023-06-12,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,989.99,2672.97,2250.0,10
TXN1841,2023-06-03,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,2,899.99,1619.98,1300.0,10
TXN1842,2023-06-28,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,989.99,1979.98,1500.0,0
TXN1843,2023-01-07,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,3,699.99,2099.97,1560.0,0
TXN1844,2023-08-09,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,499.99,1349.97,1140.0,10
TXN1845,2024-06-13,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Magasin,1,989.99,989.99,750.0,0
TXN1846,2023-08-26,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1799.98,1300.0,0
TXN1847,2023-04-25,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,899.99,1799.98,1300.0,0
TXN1848,2023-02-15,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,899.99,2699.97,1950.0,0
TXN1849,2024-03-18,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Web,3,1299.99,3314.97,2940.0,15
TXN1850,2023-05-07,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Web,2,1299.99,2599.98,1960.0,0
TXN1851,2023-10-08,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,989.99,750.0,0
TXN1852,2024-02-23,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,989.99,750.0,0
TXN1853,2024-05-11,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,989.99,1979.98,1500.0,0
TXN1854,2023-07-04,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,699.99,2099.97,1560.0,0
TXN1855,2023-04-06,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,699.99,520.0,0
TXN1856,2023-07-12,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,1299.99,2599.98,1960.0,0
TXN1857,2024-03-14,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1274.97,1140.0,15
TXN1858,2024-06-12,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,1299.99,3704.97,2940.0,5
TXN1859,2023-08-07,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,899.99,1799.98,1300.0,0
TXN1860,2024-06-05,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,2,989.99,1682.98,1500.0,15
TXN1861,2023-11-08,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,499.99,949.98,760.0,5
TXN1862,2023-04-22,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,899.99,1799.98,1300.0,0
TXN1863,2023-07-09,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,499.99,449.99,380.0,10
TXN1864,2023-09-22,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,1299.99,3899.97,2940.0,0
TXN1865,2023-10-15,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,1299.99,1169.99,980.0,10
TXN1866,2023-04-01,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,1299.99,1234.99,980.0,5
TXN1867,2023-02-11,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,989.99,1781.98,1500.0,10
TXN1868,2023-02-18,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,499.99,999.98,760.0,0
TXN1869,2024-06-01,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,989.99,1880.98,1500.0,5
TXN1870,2023-09-19,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,1,989.99,989.99,750.0,0
TXN1871,2023-11-25,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,2,899.99,1709.98,1300.0,5
TXN1872,2023-10-27,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,899.99,2699.97,1950.0,0
TXN1873,2024-01-13,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,989.99,890.99,750.0,10
TXN1874,2023-02-03,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,1299.99,3899.97,2940.0,0
TXN1875,2023-01-25,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,699.99,2099.97,1560.0,0
TXN1876,2023-07-20,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,989.99,2969.97,2250.0,0
TXN1877,2023-10-23,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,499.99,1499.97,1140.0,0
TXN1878,2024-03-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,1299.99,3509.97,2940.0,10
TXN1879,2024-03-06,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Web,1,989.99,890.99,750.0,10
TXN1880,2023-06-15,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,499.99,999.98,760.0,0
TXN1881,2023-11-24,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,989.99,2969.97,2250.0,0
TXN1882,2023-12-14,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,499.99,499.99,380.0,0
TXN1883,2023-02-11,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,3,899.99,2294.97,1950.0,15
TXN1884,2023-01-27,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,809.99,650.0,10
TXN1885,2023-02-13,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,699.99,699.99,520.0,0
TXN1886,2023-01-02,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,3,989.99,2969.97,2250.0,0
TXN1887,2023-02-03,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,629.99,520.0,10
TXN1888,2023-07-15,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,1299.99,3314.97,2940.0,15
TXN1889,2023-03-31,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,499.99,949.98,760.0,5
TXN1890,2023-10-29,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,1299.99,3509.97,2940.0,10
TXN1891,2023-07-25,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1709.98,1300.0,5
TXN1892,2024-03-03,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,899.99,899.99,650.0,0
TXN1893,2024-02-12,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,499.99,474.99,380.0,5
TXN1894,2023-02-04,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,1299.99,3314.97,2940.0,15
TXN1895,2024-01-23,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,699.99,1399.98,1040.0,0
TXN1896,2024-04-16,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,1299.99,1104.99,980.0,15
TXN1897,2023-04-27,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,3,699.99,2099.97,1560.0,0
TXN1898,2024-06-27,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,899.99,1799.98,1300.0,0
TXN1899,2023-06-05,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,1,699.99,594.99,520.0,15
TXN1900,2023-03-27,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,899.99,1799.98,1300.0,0
TXN1901,2023-01-07,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,841.49,750.0,15
TXN1902,2024-02-16,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,699.99,1189.98,1040.0,15
TXN1903,2023-10-23,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,989.99,1979.98,1500.0,0
TXN1904,2024-06-25,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,899.99,1799.98,1300.0,0
TXN1905,2023-04-03,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,989.99,2524.47,2250.0,15
TXN1906,2024-04-11,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,699.99,699.99,520.0,0
TXN1907,2023-08-12,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,3,899.99,2699.97,1950.0,0
TXN1908,2024-05-02,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,499.99,899.98,760.0,10
TXN1909,2023-05-10,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,1299.99,1104.99,980.0,15
TXN1910,2024-05-31,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,699.99,2099.97,1560.0,0
TXN1911,2023-06-29,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,699.99,1189.98,1040.0,15
